""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000110852"	12.2260918665028	4.81007155542265	1.41925803562107	3.38914519748888	0.000701108752429277	0.00495635296271786
"ENSG00000111432"	12.422732145844	7.08018790415927	2.98898473978819	2.3687601378189	0.0178478241664128	0.06405830012405
"ENSG00000111713"	1.9567349322574	4.40241059276381	1.76933012067098	2.4881793065809	0.012839897901676	0.0490250647154903
"ENSG00000112079"	1.05257886902519	1.47352406170751	1.81282994867719	0.812830824415017	0.416315060016516	0.60911670666351
"ENSG00000112164"	52.4754507561632	3.55889366147082	2.05702295661499	1.73011859202937	0.0836090891264114	0.207280866792562
"ENSG00000112246"	2.94349156777026	3.21717766170267	1.24679260307203	2.58036312837894	0.00986964719883359	0.040039364204359
"ENSG00000112299"	2.3736025110009	3.29286131590258	1.54689022889133	2.12869746954352	0.0332792983389752	0.107033418982109
"ENSG00000112333"	4.78280480353868	4.78317107017632	1.40965362612941	3.39315345380965	0.000690929206613545	0.00493323453522071
"ENSG00000113328"	9.04604281151653	-0.538713604681125	0.72597268761644	-0.74205767499307	0.458052392215742	0.640018411041174
"ENSG00000113494"	7.63120298158192	-1.28073029719543	0.811509100594557	-1.578208175678	0.114517792636408	0.260400331026737
"ENSG00000113712"	111.218932798787	-0.156476276898801	0.398662620328042	-0.392503006100857	0.694686590647224	0.810467689088428
"ENSG00000114353"	21.2021339841111	2.19082026570778	1.12877924011094	1.9408757601641	0.0522733488267943	0.154867929719216
"ENSG00000114948"	23.845025445176	5.91117678124989	1.95836349556253	3.01842676022305	0.00254090810778123	0.013538868574297
"ENSG00000115232"	11.4568810160526	3.19740774099149	1.25445766975743	2.54883669499167	0.0108082898720962	0.0424433791209808
"ENSG00000115423"	0.619607582712002	-2.70465559948812	1.94888600351034	-1.38779569180367	0.165199267077244	0.328948972761717
"ENSG00000115602"	0.255951945433793	0.0360597559447273	2.09858861598622	0.0171828607427098	0.986290735317959	NA
"ENSG00000115604"	10.6123186673836	4.79188869360327	1.37764142460747	3.47832796547086	0.000504552189655226	0.00383244961078544
"ENSG00000115935"	226.063091015728	1.90785744518451	1.15073320189716	1.65794942045568	0.0973276758423992	0.230870300835459
"ENSG00000116035"	5.27348935478627	-1.73198550480614	1.09638448274959	-1.57972456930669	0.114169956474528	0.260400331026737
"ENSG00000116039"	2.1542147801565	-0.789298814639209	0.944581489306574	-0.835606904830033	0.403376083019823	0.602269655218572
"ENSG00000116132"	3.97637228622979	3.02349796438071	1.62047089824242	1.86581441706853	0.0620673345511274	0.173788536743157
"ENSG00000116337"	407.840301954281	0.4096206313007	0.553614692101943	0.739902024177624	0.459359446113802	0.640591102588388
"ENSG00000117036"	2.67443234976383	2.19188844386008	1.24286431144432	1.76357823108856	0.0778030154358176	0.198397689361335
"ENSG00000117245"	29.9907107350432	-1.68670755832793	1.15289292005018	-1.46302187219132	0.143461394141242	0.297765800630368
"ENSG00000117507"	27.2660389172391	5.91678669161634	1.41114873303764	4.19288665545541	2.75427076825617e-05	0.000371047043119793
"ENSG00000117834"	9.09034333561439	2.14206086534175	1.14928411461017	1.86382186798807	0.0623467237388351	0.173888909177845
"ENSG00000118473"	30.4816648085116	6.16872136201367	1.41187691942532	4.36916368356281	1.24723258706642e-05	0.000207098620271029
"ENSG00000118785"	1.45677560849213	3.55720838377913	1.72798185727571	2.05859128022752	0.0395334087829384	0.124015238556846
"ENSG00000118849"	410.019790669397	4.66361527879076	1.11876020240646	4.16855664758121	3.06534582305047e-05	0.00040530683660334
"ENSG00000118855"	4.77841573465826	5.71791461405439	1.56163742259422	3.66148667502837	0.000250755905358451	0.00229538097981966
"ENSG00000119865"	2.23416207717837	2.81242074610592	1.2450426510033	2.25889510197868	0.0238899107527521	0.0821151939906044
"ENSG00000119900"	1485.33579600707	2.30108791238933	0.726873011965847	3.16573579498567	0.00154691228650691	0.00897963717533278
"ENSG00000120075"	7.41685247513696	2.48428563093274	1.72902855220182	1.43681006757763	0.150771968976991	0.308456119912812
"ENSG00000120669"	1.73391467237811	-0.295478668601803	1.41105327101018	-0.209402915306144	0.83413371712893	0.908499418198522
"ENSG00000121089"	11.6651159816107	-1.0337437942364	0.529627069611468	-1.95183338154288	0.050957989646147	0.152234328901042
"ENSG00000121742"	5.12996399975606	3.17972641242503	1.70022601934135	1.87017865639818	0.0614590125921509	0.172988757475347
"ENSG00000122203"	52.8256068577336	-0.45664668872034	0.499193801376227	-0.914768347406181	0.360313254931111	0.558055670327144
"ENSG00000122592"	121.130907124493	6.82813974397795	1.95715505482845	3.48880878248885	0.000485178087789888	0.00377805906582804
"ENSG00000123416"	1196.45122329829	-0.481139786748856	0.372923601984657	-1.29018325519835	0.196987038591529	0.374065812644552
"ENSG00000123576"	7.12433045350092	6.27846106220931	1.8859211375284	3.32912174176994	0.000871203141481625	0.00586829285865925
"ENSG00000123610"	12.5011374804239	7.07788442960644	1.37522892454467	5.14669543614339	2.65115238431184e-07	9.46461401199326e-06
"ENSG00000123700"	4.57347850849606	5.65451120320429	1.75800145657637	3.21644284312266	0.00129790384224561	0.00798882192554623
"ENSG00000123843"	5.4938509274393	-3.02264428536344	1.61540046364478	-1.87114239062649	0.0613253472931339	0.172988757475347
"ENSG00000124019"	4.39848398293211	5.59063710485741	1.40530395258347	3.97824050418399	6.9427127348736e-05	0.000854671878051681
"ENSG00000124102"	13.7770514772227	2.3414517172084	1.49299913665592	1.56828738860016	0.116814077787052	0.263940669430237
"ENSG00000124243"	43.0762842008576	3.47128249267736	1.68682326938642	2.05788155503691	0.0396015047492448	0.124015238556846
"ENSG00000124260"	105.299557203739	0.640527391212994	2.43584883421591	0.262958596697638	0.792582491374109	0.877370385800177
"ENSG00000124429"	119.094214368046	-2.12826501037396	1.22536798643377	-1.73683745122796	0.0824158664587573	0.205751498781653
"ENSG00000124766"	37.4385346221425	1.73445548767989	0.568028184228606	3.05346730292144	0.0022621337200484	0.0123294921840806
"ENSG00000124875"	0.313795606293176	1.96293795705263	3.05110637115576	0.643352842631007	0.519995175248866	NA
"ENSG00000124882"	79.1962102633468	-3.42457371088865	2.32241041425127	-1.47457731410178	0.140326217707514	0.295399068482069
"ENSG00000125166"	2.98594041436526	-1.1688890154298	0.987680904370483	-1.18346827427509	0.236623612827812	0.421319849274459
"ENSG00000125845"	75.1513822564332	4.84881768810357	1.32990943271871	3.64597586031947	0.000266378982671053	0.00238026003675028
"ENSG00000126785"	7.20496607315141	6.26289274542917	1.61092433812937	3.88776343940632	0.000101172156234667	0.0011651116056702
"ENSG00000126952"	0.759559426811118	-3.00453481445488	1.99366745030106	-1.50703910724989	0.131800633399651	0.284963871808709
"ENSG00000126953"	3.80745018673881	1.965645170276	1.09999690471453	1.7869551831022	0.0739447323954749	0.189234906560463
"ENSG00000128713"	15.2652252849776	6.95033510093385	2.16782061345457	3.20613940922815	0.00134528795491812	0.0081960052170248
"ENSG00000128714"	93.9260068801201	9.58705567480821	2.24803027346005	4.26464705034969	2.00218445995803e-05	0.000304161639236177
"ENSG00000129465"	54.6431053094359	-1.03442368453162	1.43832553884235	-0.719186065043514	0.472026284179282	0.6493772002004
"ENSG00000129514"	1.25623705255149	-3.24660187364717	1.23320812003567	-2.63264717520127	0.00847223076335	0.0360069807442375
"ENSG00000130234"	19.7402434465306	4.48521944403251	1.68713814866927	2.65847787720894	0.00784945038247794	0.0339667125641773
"ENSG00000130592"	5.3443098066448	2.41642434520685	1.64873349371404	1.46562458664163	0.142750589298763	0.297154287928038
"ENSG00000130812"	140.937497604986	0.389417091106008	0.73801858026573	0.527652150662379	0.597740789686927	0.748748989186782
"ENSG00000130813"	299.770009830772	-0.147737369332157	0.760408945511504	-0.194286732427614	0.845951373689349	0.913781060233275
"ENSG00000130940"	15.7073424660736	-1.14175410517913	0.745225729458054	-1.53209163351008	0.125499824049888	0.276564427072901
"ENSG00000130988"	34.7548104649629	3.62328737054109	0.949835637025029	3.81464669181033	0.000136377907531526	0.00147536099965924
"ENSG00000131080"	49.350912407593	-2.84042826447672	1.61216742210453	-1.76186928574007	0.0780913850625745	0.198424373433019
"ENSG00000132975"	160.124141660943	10.7711315938775	2.14000306728257	5.03323184837997	4.82279258362722e-07	1.56521541123174e-05
"ENSG00000133805"	11.1579943835725	-2.02816235975805	0.968556949694326	-2.09400424043019	0.0362596025101181	0.115577483001001
"ENSG00000133816"	177.289345479141	0.405248240662397	0.598811608497775	0.676754149237411	0.498561953749902	0.672621032861155
"ENSG00000133980"	0.409227514132222	2.29612674500499	3.04059419673858	0.75515724770766	0.450154637142079	NA
"ENSG00000133983"	96.2375842680662	-0.349038270489658	0.32048644850521	-1.08908901489475	0.276114633645609	0.467170256926456
"ENSG00000134061"	19.2330623641724	7.2989938038699	1.63860582422154	4.45439268918593	8.41309948199335e-06	0.000158077711319559
"ENSG00000134184"	0.650752460774302	1.76211355120934	2.50813815642625	0.702558408393305	0.482330989855701	0.658478636246597
"ENSG00000134548"	8.05413999749977	2.17346195094368	0.814272372109272	2.66920753471421	0.00760304555490918	0.0331862340257049
"ENSG00000134762"	0.970310020978614	3.42725202946067	2.4707141175707	1.38715038097183	0.165395912074869	0.328948972761717
"ENSG00000134873"	40.6349914055209	8.36933124453116	1.42787030368281	5.86140857677668	4.58957142314323e-09	3.27695399612427e-07
"ENSG00000134874"	8.78002345350751	6.59877634529669	1.18407994528644	5.57291454142516	2.50512475584073e-08	1.27761362547877e-06
"ENSG00000135093"	9.94375952672699	-1.71188181581274	0.75911318487714	-2.25510747266207	0.0241265837148309	0.0821151939906044
"ENSG00000135424"	0.884125222572037	3.15496112690256	2.46354459355054	1.28065923188974	0.200313385249414	0.376299125042195
"ENSG00000135720"	2951.75812242524	-0.281639879821611	0.328370767745599	-0.857688647973098	0.391064410101185	0.5915677729073
"ENSG00000135903"	64.3920433255801	7.65727670773545	2.07313507295805	3.69357347122089	0.000221124582626662	0.00210510602660582
"ENSG00000136155"	4.04764152007273	2.89701771926781	1.297507523798	2.23275600806367	0.0255650387752437	0.0856753391165656
"ENSG00000137033"	2.64607271989963	4.37324575571235	1.51270873489142	2.89100317519239	0.00384014240498238	0.0186521202527716
"ENSG00000137270"	10.2717417443661	3.78882803285907	1.62331835559243	2.33400184246444	0.0195956254446836	0.0685846890563926
"ENSG00000137809"	14.3336020372181	5.38864445883595	1.26100574438046	4.27329096861761	1.92608847409755e-05	0.000298962428370793
"ENSG00000138131"	85.3439500505725	4.33261720543341	1.48057265686753	2.92631177898422	0.00343006993141984	0.0171263631540823
"ENSG00000138152"	5.2075777526817	-0.717300032753626	1.58293469892597	-0.453145687715557	0.650443838474938	0.781329072590264
"ENSG00000138435"	0.841889175480624	-0.280307239845003	1.86214089775566	-0.150529554548124	0.880346835224414	0.936762504247737
"ENSG00000138835"	0.434545943650306	-1.56765917352915	2.0626169658117	-0.760034072982729	0.447234218190266	NA
"ENSG00000139117"	47.8595597550595	2.24923859395368	1.72130052607731	1.30670882851555	0.191311619156225	0.367335749067054
"ENSG00000140443"	5332.19543495952	-1.87003920600292	0.777780101087312	-2.4043289400033	0.0162021870163442	0.0593249309213835
"ENSG00000140459"	41.5309400404388	6.32149173431175	1.66522611014101	3.79617620442936	0.000146945072895765	0.00154292326540554
"ENSG00000140557"	59.9865481738938	9.35294849784513	1.7943089122273	5.21256314010901	1.86249144878925e-07	7.38788274686402e-06
"ENSG00000142599"	4.05791612860816	-0.318916466281498	0.868873482059344	-0.367045919649457	0.713584765871359	0.828454508670163
"ENSG00000143028"	8.95394219431107	4.43656159513348	1.25950524159012	3.52246378072419	0.00042755545925843	0.00359146585777081
"ENSG00000143194"	0.593222737353105	1.51897684157122	1.74462295097926	0.870661962069578	0.383938753484474	0.582021804645253
"ENSG00000143398"	96.1933335199186	-0.208637643445904	0.488056745749088	-0.42748644550682	0.669025055637458	0.792178921600572
"ENSG00000143429"	0.743347377051103	1.30466667326896	1.41327284153786	0.923152723892491	0.355927621845392	0.554874065496965
"ENSG00000143556"	5.64407245106997	-1.98038848541246	1.98027001997687	-1.00005982286981	0.317281557962572	0.506798730168404
"ENSG00000143632"	4.22085944762652	-0.690528341778829	1.41758464362409	-0.487116127340007	0.62617603818051	0.768195345809079
"ENSG00000143947"	1137.05669443838	1.24541908996492	0.405446114166606	3.0717253081211	0.00212825479185609	0.0116890301645019
"ENSG00000144407"	4.70590567379354	2.38591131796526	0.972084133884699	2.45442882441723	0.0141108595764732	0.0527494960083869
"ENSG00000144642"	27.6749100599409	8.2381841338413	2.06044786457326	3.99824925225542	6.38127340159097e-05	0.000799338457672974
"ENSG00000144713"	0.727255790648528	0.0569374938085033	1.82992772082584	0.0311146135229907	0.975178135406442	0.989030097557102
"ENSG00000145012"	0.366985636308778	1.52721800277152	2.0704534020489	0.737624909239783	0.460742414346966	NA
"ENSG00000146006"	8.64298165655003	1.00523939930913	0.915687109034456	1.09779791523886	0.272292742017427	0.462897661429626
"ENSG00000146070"	15.3545038626213	3.71627885001942	1.33838535559548	2.77668821948963	0.00549158287316077	0.0256273867414169
"ENSG00000146373"	13.8909433931872	3.20392798691621	1.14901975485334	2.78840113356027	0.00529689122219221	0.0248814495568766
"ENSG00000146374"	10.011390075581	5.91679528527136	1.63818028323296	3.61180960717859	0.000304067778980205	0.00264761456331544
"ENSG00000146477"	24.4314758196835	8.05861689672805	2.4756070648872	3.25520839354012	0.00113309190129107	0.00740737363514899
"ENSG00000147381"	237.820836651722	10.9288065762581	1.96586242795223	5.55929368243852	2.70868581798896e-08	1.28933444936274e-06
"ENSG00000147647"	1.34960196342778	1.65778748658672	1.90390600493929	0.87072969058658	0.383901763012932	0.582021804645253
"ENSG00000148600"	2.72343225881263	3.34622293345747	1.64383107748794	2.03562457194269	0.0417880684525365	0.130291182860747
"ENSG00000148704"	14.4377033998523	7.30000752385985	1.61364712391054	4.523918157626	6.07052062206923e-06	0.000130901112363787
"ENSG00000148773"	1.76050203136274	4.2080579944871	3.00368402140495	1.40096560240675	0.161224359467773	0.32426533143659
"ENSG00000149090"	3.68184972535146	-0.373692622306866	1.18944158602578	-0.314174841957111	0.753388249200505	0.847116866030174
"ENSG00000149091"	1568.23072855184	0.0380671008721539	0.479272658893114	0.079426815124548	0.93669314062774	0.968956597310847
"ENSG00000149633"	7.56426113275509	6.37154128530933	1.73253626998543	3.67758031718604	0.000235456947620683	0.00218613227739939
"ENSG00000150051"	53.7309592657869	-2.43082776447286	1.78197559154002	-1.36411956258732	0.172529938774784	0.338424110673614
"ENSG00000151388"	23.7156358159167	2.13241395954631	0.983911947083555	2.16728129571662	0.030213411815979	0.0980562547118591
"ENSG00000151789"	15.1299842355089	5.29284536364151	1.51748259303265	3.48791174801149	0.00048680873117112	0.00377805906582804
"ENSG00000151846"	16.8039439945183	0.00999765208948065	0.69062592594542	0.0144762189108301	0.988450051836604	0.994018784523007
"ENSG00000152348"	3.22155780820083	0.0287105374543438	0.769754181332568	0.0372983195812476	0.97024714534203	0.987053072988348
"ENSG00000154269"	8.73500317028322	0.0151490332380475	0.96355103091235	0.0157220871049284	0.98745610621253	0.994018784523007
"ENSG00000156009"	0.537131173977873	-2.49326449301663	3.03381035819131	-0.821826086223482	0.411175884819109	0.60528334479974
"ENSG00000156150"	180.502728739943	1.8660879412338	0.695187474568103	2.6842945385245	0.00726830424088625	0.0325625919693288
"ENSG00000156508"	14217.675383701	0.411454144013363	0.284534174208815	1.44606230572291	0.148159727032319	0.305740014742993
"ENSG00000157150"	6.20783113065172	-0.225947088431936	0.654403291669987	-0.345271931403855	0.729889946158859	0.839027518615947
"ENSG00000157152"	70.658313835668	5.06410860815674	1.16688287290794	4.33986025995626	1.42573350638503e-05	0.000226216383013091
"ENSG00000158769"	0.313795606293176	1.96293795705263	3.05110637115576	0.643352842631007	0.519995175248866	NA
"ENSG00000160877"	19.436531210019	-0.073004250132637	0.491570606304419	-0.148512236485163	0.881938529721399	0.937059687828986
"ENSG00000161798"	165.061847830032	9.31246280628677	1.48435466309273	6.27374510811572	3.52465352612284e-10	8.38867539217237e-08
"ENSG00000161888"	0.589920976522756	0.2902109889829	1.82542798624721	0.158982436540555	0.873682711439495	0.935761587160039
"ENSG00000162231"	1.18399527616764	-1.3706547766834	1.66317441720371	-0.824119684926298	0.40987155617239	0.60528334479974
"ENSG00000162367"	25.0944327162805	7.6783665077922	1.47598773585032	5.20218855569873	1.96955245438176e-07	7.40137080225567e-06
"ENSG00000162399"	2.04434157454951	-1.55186205536023	1.37411632071854	-1.12935275708591	0.258749053681278	0.446248367943073
"ENSG00000162552"	0.918824703763656	-2.28414569561633	1.46209136118846	-1.56224553146916	0.118230158145734	0.265460166402685
"ENSG00000162728"	6.66884338502488	2.16976611788655	1.25969578226359	1.72245247498378	0.0849875848639059	0.209969327310826
"ENSG00000162994"	0.553147277405816	2.41394646263409	1.65544912479336	1.45818220957736	0.144790326129045	0.299653022771415
"ENSG00000163017"	0.590747496757285	2.75946050635705	2.36953432518761	1.16455814841955	0.244197892936466	0.42839630357896
"ENSG00000163041"	1978.65186231857	-0.0288674031663266	0.425310801697217	-0.067873665684319	0.94588620213678	0.968956597310847
"ENSG00000163081"	0.475829950252981	2.14874397070394	3.04495723552482	0.705672955151895	0.480391543331259	NA
"ENSG00000163376"	11.1860312127229	3.39750799280889	1.13154464080167	3.00253995317572	0.00267736826936139	0.0140561834141473
"ENSG00000163661"	185.563750223189	8.02389639903759	1.16443311390944	6.89081777492428	5.54725608051534e-12	1.98037042074398e-09
"ENSG00000163735"	46.2393923172166	7.4182366134506	1.82469111321601	4.06547527947126	4.79346752898229e-05	0.000622279239216973
"ENSG00000164096"	0.592236288120888	-0.778874285756796	1.42272525127577	-0.547452352489263	0.58406799660746	0.742036565084923
"ENSG00000164197"	31.8691190006764	1.75220425403419	1.18767302245334	1.47532546492866	0.140125063367955	0.295399068482069
"ENSG00000164221"	2.31800547414284	0.526727224775407	1.05001443062254	0.501638081738663	0.615922126623899	0.762163602096125
"ENSG00000164484"	6.30588421751725	6.0808765237318	1.84293437084405	3.29956216560594	0.000968357774808059	0.00640192084456439
"ENSG00000164485"	3.99126623835181	1.3115991947232	1.57186696633236	0.834421247355023	0.404043648248874	0.602269655218572
"ENSG00000164647"	5.19154052274353	-0.361243024156711	2.36884539772501	-0.152497509758822	0.878794554392084	0.936506435576042
"ENSG00000164687"	56.0676050427766	1.52497808123114	1.26432607744768	1.20615884496319	0.227756249025185	0.409617032251844
"ENSG00000164841"	10.5121690952316	1.76076085209217	1.2792689872821	1.37638047165752	0.168703870688346	0.33366915144454
"ENSG00000165092"	48.8755776671845	6.2719026297185	1.94963298946192	3.2169657897764	0.00129554045731868	0.00798882192554623
"ENSG00000165275"	33.1097470858329	-1.97287933513071	0.747065614722425	-2.64083809541112	0.00827012301702358	0.0355714929768364
"ENSG00000165495"	5.74129403827437	3.28267685809403	1.28808475404597	2.54849445875583	0.01081890056025	0.0424433791209808
"ENSG00000165637"	2.92480095168293	-1.35735361603253	1.2519793446192	-1.08416614209029	0.278291140750035	0.46968220423318
"ENSG00000165795"	109.7201727237	3.3732992807612	0.853392441653084	3.9528112930399	7.72383489588404e-05	0.000934714934857831
"ENSG00000165821"	347.465788914562	-2.05431720288583	0.607084165391441	-3.38390839359354	0.000714618417879809	0.00500232892515866
"ENSG00000166770"	3.63326398665979	4.85275372350406	1.86253761592165	2.60545273395875	0.00917529321182178	0.0378679731401199
"ENSG00000166840"	63.9290534981967	-0.702590945805012	1.21532549398169	-0.578109279599791	0.563190342397235	0.729525751172257
"ENSG00000167522"	21.1342833910813	0.561601613062816	0.706922797586884	0.794431322599683	0.426944375432709	0.620851902360396
"ENSG00000167552"	252.653049941908	1.20016518065283	0.684982771604468	1.75211002437568	0.0797548908960597	0.200886385755764
"ENSG00000167553"	5209.99763392459	-0.353032086523236	0.345683670577894	-1.02125763109683	0.307132394262751	0.497261971663502
"ENSG00000167580"	4.49815464962171	5.19186062822795	1.45824769906656	3.56034206777854	0.000370372012454452	0.0031860917697889
"ENSG00000167759"	7.93974837639072	3.67940276413451	1.63190145980054	2.25467214459397	0.0241539153432428	0.0821151939906044
"ENSG00000168172"	1027.02433847473	0.893476146407649	0.624604701111889	1.43046657320563	0.152583152984673	0.309501054633683
"ENSG00000168385"	1600.89324683813	-0.430459010729063	0.391497192321728	-1.09952004553666	0.271541295345859	0.462721920947358
"ENSG00000168522"	165.986656766117	0.266804966404193	0.4833680132281	0.551970670591909	0.580968447957135	0.740734771145347
"ENSG00000168671"	11.3019848804416	-0.621885686455902	1.3777610042426	-0.451374138577665	0.651719919154945	0.781329072590264
"ENSG00000168765"	5.76044408731803	-1.35412418395889	0.875960933048448	-1.54587280422014	0.122135289742287	0.273368642244491
"ENSG00000168802"	0.489213820378814	0.641121059773401	1.53741623578957	0.417012026313188	0.676669611173049	NA
"ENSG00000169180"	248.857462288232	-0.540761542087214	0.445276756983705	-1.21443918553109	0.224580059483248	0.408265219041337
"ENSG00000170144"	1703.4278638303	0.174250048196217	0.224732063755145	0.775367988370676	0.438122245260875	0.629602538632128
"ENSG00000170340"	0.717060523089931	0.985642190761362	1.83083594858197	0.538356367496916	0.5903310432483	0.74469322416835
"ENSG00000170439"	33.2128094997519	0.280299952499158	1.28840536379274	0.217555716839011	0.827775290830243	0.904757471057562
"ENSG00000170454"	200.158790003569	2.58172153433698	2.43765023138441	1.05910253288092	0.289553086573683	0.479831725729784
"ENSG00000170608"	63.6785764125345	-3.81929430842956	1.47739338381787	-2.58515731169702	0.00973345766397287	0.0397125072690093
"ENSG00000170919"	2.29031685112446	1.5982952702964	1.17387222525009	1.3615581286591	0.173337376983964	0.339076403196028
"ENSG00000170962"	25.2937816646232	0.848901149206323	1.52597385435502	0.556301241193366	0.578004938809396	0.738677894692643
"ENSG00000170967"	0.472851089069002	1.1345553422112	2.10654789950837	0.538585114763345	0.590173160757008	NA
"ENSG00000171044"	16.6758453397162	0.881058039142401	2.0928473577164	0.420985331727088	0.673765792935083	0.794913929280215
"ENSG00000172379"	43.5513835704008	-1.92024810688023	1.30471022980904	-1.47178129136098	0.141079947272249	0.295399068482069
"ENSG00000172421"	0	0	0	0	1	NA
"ENSG00000172543"	21.6669767981748	2.65405234319744	1.06399295943033	2.49442660280237	0.0126160815285583	0.0484294742547884
"ENSG00000172780"	3.91973311036362	0.113455267374461	0.820344150259199	0.138302037429794	0.890001715349568	0.941424036680876
"ENSG00000172974"	0.452880781148176	-1.6636754486737	2.55693943610431	-0.650651096847423	0.515271738054392	NA
"ENSG00000173163"	1.88665496441924	2.60024930108939	1.41043358623545	1.84358152447975	0.065244150611822	0.175666892038737
"ENSG00000173702"	1.47743149816676	2.85437737408843	1.66026952700844	1.71922529905828	0.0855733558873288	0.210687503805354
"ENSG00000174444"	1616.47520387362	0.458515939577578	0.392743149179231	1.16747024241111	0.243020518824876	0.427380912416162
"ENSG00000174697"	5.84596331381908	5.12110427646017	1.65554984932364	3.09329512400509	0.00197947176632779	0.0109561460554887
"ENSG00000174807"	31.0980601968041	7.56813630709408	1.65627083594072	4.56938330547585	4.89161436708231e-06	0.000112664924454735
"ENSG00000175322"	10.4859758354813	1.62588332492611	0.819439293855804	1.98414127454841	0.0472400929980324	0.144761486697833
"ENSG00000175556"	32.4016980588573	2.79432087014941	1.56350382089349	1.78721716749791	0.073902395662618	0.189234906560463
"ENSG00000176953"	1650.50459963429	-0.149187142010831	0.261823996510095	-0.569799346123261	0.568813799090988	0.731771265857596
"ENSG00000177879"	7.00959580818769	-0.649577379692693	0.778125021328171	-0.834798216080931	0.403831330456631	0.602269655218572
"ENSG00000178343"	9.36673484737812	6.66644239914655	1.77152807893029	3.76310287058616	0.000167818129202065	0.00172649676111848
"ENSG00000178395"	1.23915207078044	-1.06571786311601	1.95392035042095	-0.545425438087288	0.585460948879924	0.742485111012906
"ENSG00000178458"	17.3756858375203	0.276888840523893	0.60766740523032	0.455658536463619	0.648635542651406	0.781076957343108
"ENSG00000178934"	2.40820546839725	3.46459561540944	1.29172471548199	2.6821470348012	0.00731513004080396	0.0325625919693288
"ENSG00000179611"	430.064766654601	0.0623655883590726	0.459712687674373	0.135662099461671	0.8920884109009	0.941663844173768
"ENSG00000179636"	20.6106051067879	6.07760099663166	1.27792518080102	4.75583476085991	1.97628073169492e-06	5.42717093242374e-05
"ENSG00000179766"	6.21589473913753	1.89772165794481	0.93994637749266	2.01896800007575	0.0434905455848616	0.134425322716845
"ENSG00000180139"	1.03726489525044	0.334165557834605	1.4370956566805	0.232528402880629	0.816127629381619	0.899251739781599
"ENSG00000180347"	28.7675676031073	4.69248173995432	1.96020145287012	2.39387728903252	0.0166713253354278	0.0607312565790584
"ENSG00000180764"	0.632767494581907	-2.18025246889771	1.31055557511158	-1.66360931982001	0.0961905282125566	0.230618384289702
"ENSG00000180801"	175.391427835472	2.79060142339026	1.42576831570345	1.95726149378864	0.0503167322268624	0.150950196680587
"ENSG00000180861"	12.6586122788673	2.58420579265306	1.8743095587398	1.37875079418074	0.167971602641151	0.333143678571616
"ENSG00000181690"	19.0628041541298	-0.402709806900143	1.27312637062255	-0.316315658989312	0.751762926731895	0.847116866030174
"ENSG00000181873"	0.541319644636413	2.04630606546929	1.679016801315	1.21875258417106	0.222938113051098	0.407104380354179
"ENSG00000182103"	15.8324594699403	5.70150606217633	1.40871591048136	4.0473072105987	5.18102233605383e-05	0.000660580347846864
"ENSG00000182183"	2.26415762202058	2.08511771041656	1.05907553662782	1.96880924759695	0.0489749999656579	0.148170127014745
"ENSG00000182253"	37.1273925695351	3.0936534110287	0.989777819974519	3.12560389674962	0.00177440377701219	0.0100549547364024
"ENSG00000182718"	117.968032582147	1.28866341625252	0.708914149995554	1.81779897644955	0.069094863150038	0.182985778277474
"ENSG00000182742"	214.184348962018	-3.7263658730233	2.18093397742042	-1.70861012373735	0.0875231921373356	0.214747626068926
"ENSG00000183010"	1843.89421667492	-0.241862025194392	0.586093358203694	-0.412668087445438	0.679849808889217	0.799691537968535
"ENSG00000183571"	27.0262516292042	4.05801264685261	1.1619461987448	3.49242731826681	0.000478651839104968	0.00377805906582804
"ENSG00000183780"	3.09553911696859	3.55069985339285	1.63412773517872	2.17284106802368	0.0297922811767462	0.0972087618698952
"ENSG00000183831"	28.5651883116525	2.46371031084812	1.74109681231458	1.41503349694432	0.157058674997578	0.317676753394534
"ENSG00000183856"	1.20630069581861	-0.500323189274298	1.46290861364503	-0.342005771657656	0.732346548739079	0.839027518615947
"ENSG00000184009"	31.515105290067	0.707727428265435	0.612340442699711	1.15577443349189	0.247773433169669	0.431488368983278
"ENSG00000184330"	0.322374898722179	-1.81532020613852	3.06168404800731	-0.592915590790635	0.553237643501106	NA
"ENSG00000184500"	88.1216494186267	7.15596545211103	1.33188527740121	5.37280918524292	7.75193495483773e-08	3.45930097359634e-06
"ENSG00000184647"	0.472666165748842	1.90560471206183	2.01860569589708	0.944020278915823	0.345159285576395	NA
"ENSG00000184900"	0.497479505144176	1.35351870839371	2.12364526842608	0.637356308286297	0.523892781042037	0.696572524513993
"ENSG00000185155"	6.32317596126021	1.73989991068319	1.33701436642546	1.30133224771163	0.193144753655918	0.369719448016959
"ENSG00000185432"	0.681586323557677	-1.31998679104715	2.18507046788004	-0.604093465382744	0.545781503809225	0.716503959011794
"ENSG00000185554"	11.7320593451589	6.5715231307715	2.37517311348689	2.76675543919581	0.00566172104373684	0.0262497975664163
"ENSG00000185651"	37.6196764695312	-0.708608656374806	0.441824641410572	-1.6038233044506	0.108753006176736	0.252282373536402
"ENSG00000185658"	70.667491460922	-1.41366594784362	0.529791417965308	-2.66834437083349	0.00762260837565211	0.0331862340257049
